relation_id,reference_model_id,reference_model,compatible_model_id,compatible_model,film_type,status,confidence,evidence_class,source_file,source_row,source_url,last_verified,conflict,notes
pelicula_g001__samsung_galaxy_a13__samsung_galaxy_a70,samsung_galaxy_a13,Samsung Galaxy A13,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,391,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13__samsung_galaxy_m12,samsung_galaxy_a13,Samsung Galaxy A13,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,392,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_4g__samsung_galaxy_a13_5g,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,393,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_4g__samsung_galaxy_a23,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,samsung_galaxy_a23,Samsung Galaxy A23,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,394,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_4g__samsung_galaxy_a23_4g,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,395,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_4g__samsung_galaxy_a70,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,396,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_4g__samsung_galaxy_m12,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,397,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_5g__samsung_galaxy_a23,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,samsung_galaxy_a23,Samsung Galaxy A23,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,398,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_5g__samsung_galaxy_a23_4g,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,399,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_5g__samsung_galaxy_a70,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,400,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a13_5g__samsung_galaxy_m12,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,401,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a23__samsung_galaxy_a23_4g,samsung_galaxy_a23,Samsung Galaxy A23,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,402,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a23__samsung_galaxy_a70,samsung_galaxy_a23,Samsung Galaxy A23,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,403,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a23__samsung_galaxy_m12,samsung_galaxy_a23,Samsung Galaxy A23,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,404,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a23_4g__samsung_galaxy_a70,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,405,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a23_4g__samsung_galaxy_m12,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,406,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a70__samsung_galaxy_m12,samsung_galaxy_a70,Samsung Galaxy A70,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,407,,2026-07-09,pendente_teste_seco,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g002__motorola_moto_e20__motorola_moto_e7_plus,motorola_moto_e20,Motorola Moto E20,motorola_moto_e7_plus,Motorola Moto E7 Plus,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,408,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__motorola_moto_g30,motorola_moto_e20,Motorola Moto E20,motorola_moto_g30,Motorola Moto G30,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,409,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__redmi_9a_sport,motorola_moto_e20,Motorola Moto E20,redmi_9a_sport,Redmi 9A Sport,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,410,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a03s,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a03s,Samsung Galaxy A03S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,411,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a04,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a04,Samsung Galaxy A04,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,412,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a04_core,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a04_core,Samsung Galaxy A04 Core,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,413,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a04e,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a04e,Samsung Galaxy A04E,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,414,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a04s,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a04s,Samsung Galaxy A04S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,415,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a13,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a13,Samsung Galaxy A13,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,416,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_a70,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,417,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e20__samsung_galaxy_m12,motorola_moto_e20,Motorola Moto E20,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,418,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__motorola_moto_g30,motorola_moto_e7_plus,Motorola Moto E7 Plus,motorola_moto_g30,Motorola Moto G30,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,419,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__redmi_9a_sport,motorola_moto_e7_plus,Motorola Moto E7 Plus,redmi_9a_sport,Redmi 9A Sport,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,420,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a03s,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a03s,Samsung Galaxy A03S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,421,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a04,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a04,Samsung Galaxy A04,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,422,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a04_core,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a04_core,Samsung Galaxy A04 Core,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,423,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a04e,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a04e,Samsung Galaxy A04E,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,424,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a04s,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a04s,Samsung Galaxy A04S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,425,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a13,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a13,Samsung Galaxy A13,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,426,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_a70,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_a70,Samsung Galaxy A70,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,427,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_e7_plus__samsung_galaxy_m12,motorola_moto_e7_plus,Motorola Moto E7 Plus,samsung_galaxy_m12,Samsung Galaxy M12,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,428,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__redmi_9a_sport,motorola_moto_g30,Motorola Moto G30,redmi_9a_sport,Redmi 9A Sport,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,429,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__samsung_galaxy_a03s,motorola_moto_g30,Motorola Moto G30,samsung_galaxy_a03s,Samsung Galaxy A03S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,430,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__samsung_galaxy_a04,motorola_moto_g30,Motorola Moto G30,samsung_galaxy_a04,Samsung Galaxy A04,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,431,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__samsung_galaxy_a04_core,motorola_moto_g30,Motorola Moto G30,samsung_galaxy_a04_core,Samsung Galaxy A04 Core,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,432,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__samsung_galaxy_a04e,motorola_moto_g30,Motorola Moto G30,samsung_galaxy_a04e,Samsung Galaxy A04E,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,433,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g002__motorola_moto_g30__samsung_galaxy_a04s,motorola_moto_g30,Motorola Moto G30,samsung_galaxy_a04s,Samsung Galaxy A04S,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,434,,2026-07-09,pendente_teste_seco,Grupo próximo do A02/A03; usar com conferência seca antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
