alias_key,model_key,alias,normalized_alias,alias_type,is_ambiguous,requires_brand_context,confidence,notes
motorola_moto_g77__moto_g77,motorola_moto_g77,Moto G77,MOTO G77,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g77__motorola_g77,motorola_moto_g77,Motorola G77,MOTOROLA G77,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g77__motorola_moto_g77,motorola_moto_g77,Motorola Moto G77,MOTOROLA MOTO G77,canonical,false,false,alta,Nome canonico.
motorola_moto_g8_play__g8_play,motorola_moto_g8_play,G8 Play,G8 PLAY,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g8_play__g8play,motorola_moto_g8_play,G8Play,G8PLAY,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g8_play__moto_g8_play,motorola_moto_g8_play,Moto G8 Play,MOTO G8 PLAY,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g8_play__motorola_g8_play,motorola_moto_g8_play,Motorola G8 Play,MOTOROLA G8 PLAY,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g8_play__motorola_moto_g8_play,motorola_moto_g8_play,Motorola Moto G8 Play,MOTOROLA MOTO G8 PLAY,canonical,false,false,alta,Nome canonico.
motorola_moto_g8_plus__g8_plus,motorola_moto_g8_plus,G8 Plus,G8 PLUS,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g8_plus__g8plus,motorola_moto_g8_plus,G8Plus,G8PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g8_plus__moto_g8_plus,motorola_moto_g8_plus,Moto G8 Plus,MOTO G8 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g8_plus__motorola_g8_plus,motorola_moto_g8_plus,Motorola G8 Plus,MOTOROLA G8 PLUS,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g8_plus__motorola_moto_g8_plus,motorola_moto_g8_plus,Motorola Moto G8 Plus,MOTOROLA MOTO G8 PLUS,canonical,false,false,alta,Nome canonico.
motorola_moto_g8_power__g8_power,motorola_moto_g8_power,G8 Power,G8 POWER,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g8_power__g8power,motorola_moto_g8_power,G8Power,G8POWER,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g8_power__moto_g8_power,motorola_moto_g8_power,Moto G8 Power,MOTO G8 POWER,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g8_power__motorola_g8_power,motorola_moto_g8_power,Motorola G8 Power,MOTOROLA G8 POWER,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g8_power__motorola_moto_g8_power,motorola_moto_g8_power,Motorola Moto G8 Power,MOTOROLA MOTO G8 POWER,canonical,false,false,alta,Nome canonico.
motorola_moto_g8_power_lite__g8_power_lite,motorola_moto_g8_power_lite,G8 Power Lite,G8 POWER LITE,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g8_power_lite__g8powerlite,motorola_moto_g8_power_lite,G8PowerLite,G8POWERLITE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g8_power_lite__moto_g8_power_lite,motorola_moto_g8_power_lite,Moto G8 Power Lite,MOTO G8 POWER LITE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g8_power_lite__motorola_g8_power_lite,motorola_moto_g8_power_lite,Motorola G8 Power Lite,MOTOROLA G8 POWER LITE,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g8_power_lite__motorola_moto_g8_power_lite,motorola_moto_g8_power_lite,Motorola Moto G8 Power Lite,MOTOROLA MOTO G8 POWER LITE,canonical,false,false,alta,Nome canonico.
motorola_moto_g82__g82,motorola_moto_g82,G82,G82,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g82__moto_g82,motorola_moto_g82,Moto G82,MOTO G82,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g82__motorola_g82,motorola_moto_g82,Motorola G82,MOTOROLA G82,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g82__motorola_moto_g82,motorola_moto_g82,Motorola Moto G82,MOTOROLA MOTO G82,canonical,false,false,alta,Nome canonico.
motorola_moto_g84__g84,motorola_moto_g84,G84,G84,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g84__moto_g84,motorola_moto_g84,Moto G84,MOTO G84,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g84__motorola_g84,motorola_moto_g84,Motorola G84,MOTOROLA G84,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g84__motorola_moto_g84,motorola_moto_g84,Motorola Moto G84,MOTOROLA MOTO G84,canonical,false,false,alta,Nome canonico.
motorola_moto_g86__g86,motorola_moto_g86,G86,G86,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g86__moto_g86,motorola_moto_g86,Moto G86,MOTO G86,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g86__motorola_g86,motorola_moto_g86,Motorola G86,MOTOROLA G86,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g86__motorola_moto_g86,motorola_moto_g86,Motorola Moto G86,MOTOROLA MOTO G86,canonical,false,false,alta,Nome canonico.
motorola_moto_g86_power__g86_power,motorola_moto_g86_power,G86 Power,G86 POWER,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g86_power__g86power,motorola_moto_g86_power,G86Power,G86POWER,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g86_power__moto_g86_power,motorola_moto_g86_power,Moto G86 Power,MOTO G86 POWER,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g86_power__motorola_g86_power,motorola_moto_g86_power,Motorola G86 Power,MOTOROLA G86 POWER,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g86_power__motorola_moto_g86_power,motorola_moto_g86_power,Motorola Moto G86 Power,MOTOROLA MOTO G86 POWER,canonical,false,false,alta,Nome canonico.
motorola_moto_g87__g87,motorola_moto_g87,G87,G87,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g87__moto_g87,motorola_moto_g87,Moto G87,MOTO G87,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g87__motorola_g87,motorola_moto_g87,Motorola G87,MOTOROLA G87,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g87__motorola_moto_g87,motorola_moto_g87,Motorola Moto G87,MOTOROLA MOTO G87,canonical,false,false,alta,Nome canonico.
motorola_moto_g9__g9,motorola_moto_g9,G9,G9,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g9__moto_g9,motorola_moto_g9,Moto G9,MOTO G9,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g9__motorola_g9,motorola_moto_g9,Motorola G9,MOTOROLA G9,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g9__motorola_moto_g9,motorola_moto_g9,Motorola Moto G9,MOTOROLA MOTO G9,canonical,false,false,alta,Nome canonico.
motorola_moto_g9_play__g9_play,motorola_moto_g9_play,G9 Play,G9 PLAY,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g9_play__g9play,motorola_moto_g9_play,G9Play,G9PLAY,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g9_play__moto_g9_play,motorola_moto_g9_play,Moto G9 Play,MOTO G9 PLAY,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g9_play__motorola_g9_play,motorola_moto_g9_play,Motorola G9 Play,MOTOROLA G9 PLAY,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g9_play__motorola_moto_g9_play,motorola_moto_g9_play,Motorola Moto G9 Play,MOTOROLA MOTO G9 PLAY,canonical,false,false,alta,Nome canonico.
motorola_moto_g9_plus__g9_plus,motorola_moto_g9_plus,G9 Plus,G9 PLUS,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g9_plus__g9plus,motorola_moto_g9_plus,G9Plus,G9PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g9_plus__moto_g9_plus,motorola_moto_g9_plus,Moto G9 Plus,MOTO G9 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g9_plus__motorola_g9_plus,motorola_moto_g9_plus,Motorola G9 Plus,MOTOROLA G9 PLUS,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g9_plus__motorola_moto_g9_plus,motorola_moto_g9_plus,Motorola Moto G9 Plus,MOTOROLA MOTO G9 PLUS,canonical,false,false,alta,Nome canonico.
motorola_moto_g9_power__g9_power,motorola_moto_g9_power,G9 Power,G9 POWER,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
motorola_moto_g9_power__g9power,motorola_moto_g9_power,G9Power,G9POWER,common_typo,false,false,alta,Alias informado na planilha de capinhas.
motorola_moto_g9_power__moto_g9_power,motorola_moto_g9_power,Moto G9 Power,MOTO G9 POWER,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_g9_power__motorola_g9_power,motorola_moto_g9_power,Motorola G9 Power,MOTOROLA G9 POWER,brand_short,false,false,alta,Fabricante + nome curto.
motorola_moto_g9_power__motorola_moto_g9_power,motorola_moto_g9_power,Motorola Moto G9 Power,MOTOROLA MOTO G9 POWER,canonical,false,false,alta,Nome canonico.
motorola_moto_one_fusion__moto_one_fusion,motorola_moto_one_fusion,Moto One Fusion,MOTO ONE FUSION,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_one_fusion__motorola_moto_one_fusion,motorola_moto_one_fusion,Motorola Moto One Fusion,MOTOROLA MOTO ONE FUSION,canonical,false,false,alta,Nome canonico.
motorola_moto_one_fusion__motorola_one_fusion,motorola_moto_one_fusion,Motorola One Fusion,MOTOROLA ONE FUSION,brand_short,true,true,media,Fabricante + nome curto. Normalizado aparece em mais de um modelo.
motorola_moto_one_fusion__one_fusion,motorola_moto_one_fusion,One Fusion,ONE FUSION,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
motorola_moto_one_macro__moto_one_macro,motorola_moto_one_macro,Moto One Macro,MOTO ONE MACRO,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_one_macro__motorola_moto_one_macro,motorola_moto_one_macro,Motorola Moto One Macro,MOTOROLA MOTO ONE MACRO,canonical,false,false,alta,Nome canonico.
motorola_moto_one_macro__motorola_one_macro,motorola_moto_one_macro,Motorola One Macro,MOTOROLA ONE MACRO,brand_short,true,true,media,Fabricante + nome curto. Normalizado aparece em mais de um modelo.
motorola_moto_one_macro__one_macro,motorola_moto_one_macro,One Macro,ONE MACRO,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
motorola_moto_one_zoom__moto_one_zoom,motorola_moto_one_zoom,Moto One Zoom,MOTO ONE ZOOM,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
motorola_moto_one_zoom__motorola_moto_one_zoom,motorola_moto_one_zoom,Motorola Moto One Zoom,MOTOROLA MOTO ONE ZOOM,canonical,false,false,alta,Nome canonico.
motorola_moto_one_zoom__motorola_one_zoom,motorola_moto_one_zoom,Motorola One Zoom,MOTOROLA ONE ZOOM,brand_short,true,true,media,Fabricante + nome curto. Normalizado aparece em mais de um modelo.
motorola_moto_one_zoom__one_zoom,motorola_moto_one_zoom,One Zoom,ONE ZOOM,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
motorola_one_fusion__motorola_one_fusion,motorola_one_fusion,Motorola One Fusion,MOTOROLA ONE FUSION,canonical,true,true,media,Nome canonico. Normalizado aparece em mais de um modelo.
motorola_one_fusion__one_fusion,motorola_one_fusion,One Fusion,ONE FUSION,short,true,true,media,Variante comercial sem fabricante principal. Normalizado aparece em mais de um modelo.
motorola_one_fusion__onefusion,motorola_one_fusion,OneFusion,ONEFUSION,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_one_fusion_plus__motorola_one_fusion_plus,motorola_one_fusion_plus,Motorola One Fusion Plus,MOTOROLA ONE FUSION PLUS,canonical,false,false,alta,Nome canonico.
motorola_one_fusion_plus__one_fusion_plus,motorola_one_fusion_plus,One Fusion Plus,ONE FUSION PLUS,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_one_fusion_plus__onefusionplus,motorola_one_fusion_plus,OneFusionPlus,ONEFUSIONPLUS,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_one_hyper__motorola_one_hyper,motorola_one_hyper,Motorola One Hyper,MOTOROLA ONE HYPER,canonical,false,false,alta,Nome canonico.
motorola_one_hyper__one_hyper,motorola_one_hyper,One Hyper,ONE HYPER,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_one_hyper__onehyper,motorola_one_hyper,OneHyper,ONEHYPER,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_one_macro__motorola_one_macro,motorola_one_macro,Motorola One Macro,MOTOROLA ONE MACRO,canonical,true,true,media,Nome canonico. Normalizado aparece em mais de um modelo.
motorola_one_macro__one_macro,motorola_one_macro,One Macro,ONE MACRO,short,true,true,media,Variante comercial sem fabricante principal. Normalizado aparece em mais de um modelo.
motorola_one_macro__onemacro,motorola_one_macro,OneMacro,ONEMACRO,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_one_vision__motorola_one_vision,motorola_one_vision,Motorola One Vision,MOTOROLA ONE VISION,canonical,false,false,alta,Nome canonico.
motorola_one_vision__one_vision,motorola_one_vision,One Vision,ONE VISION,short,false,false,alta,Variante comercial sem fabricante principal.
motorola_one_vision__onevision,motorola_one_vision,OneVision,ONEVISION,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
motorola_one_zoom__motorola_one_zoom,motorola_one_zoom,Motorola One Zoom,MOTOROLA ONE ZOOM,canonical,true,true,media,Nome canonico. Normalizado aparece em mais de um modelo.
motorola_one_zoom__one_zoom,motorola_one_zoom,One Zoom,ONE ZOOM,short,true,true,media,Variante comercial sem fabricante principal. Normalizado aparece em mais de um modelo.
motorola_one_zoom__onezoom,motorola_one_zoom,OneZoom,ONEZOOM,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
poco_c3__c3,poco_c3,C3,C3,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_c3__poco_c3,poco_c3,POCO C3,POCO C3,canonical,false,false,alta,Nome canonico.
poco_c3__xiaomi_poco_c3,poco_c3,Xiaomi POCO C3,XIAOMI POCO C3,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_c40__c40,poco_c40,C40,C40,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
poco_c40__poco_c40,poco_c40,POCO C40,POCO C40,canonical,false,false,alta,Nome canonico.
poco_c40__xiaomi_poco_c40,poco_c40,Xiaomi POCO C40,XIAOMI POCO C40,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_c65__c65,poco_c65,C65,C65,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
poco_c65__poco_c65,poco_c65,POCO C65,POCO C65,canonical,false,false,alta,Nome canonico.
poco_c65__xiaomi_poco_c65,poco_c65,Xiaomi POCO C65,XIAOMI POCO C65,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_c71__c71,poco_c71,C71,C71,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
poco_c71__poco_c71,poco_c71,POCO C71,POCO C71,canonical,false,false,alta,Nome canonico.
poco_c71__xiaomi_poco_c71,poco_c71,Xiaomi POCO C71,XIAOMI POCO C71,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_c75__c75,poco_c75,C75,C75,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
poco_c75__poco_c75,poco_c75,POCO C75,POCO C75,canonical,false,false,alta,Nome canonico.
poco_c75__xiaomi_poco_c75,poco_c75,Xiaomi POCO C75,XIAOMI POCO C75,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_f3__f3,poco_f3,F3,F3,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_f3__poco_f3,poco_f3,POCO F3,POCO F3,canonical,false,false,alta,Nome canonico.
poco_f3__xiaomi_poco_f3,poco_f3,Xiaomi POCO F3,XIAOMI POCO F3,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_f4__f4,poco_f4,F4,F4,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_f4__poco_f4,poco_f4,POCO F4,POCO F4,canonical,false,false,alta,Nome canonico.
poco_f4__xiaomi_poco_f4,poco_f4,Xiaomi POCO F4,XIAOMI POCO F4,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_f4_gt__f4_gt,poco_f4_gt,F4 GT,F4 GT,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_f4_gt__f4gt,poco_f4_gt,F4GT,F4GT,common_typo,false,false,alta,Alias informado na planilha de capinhas.
poco_f4_gt__poco_f4_gt,poco_f4_gt,POCO F4 GT,POCO F4 GT,canonical,false,false,alta,Nome canonico.
poco_f4_gt__xiaomi_poco_f4_gt,poco_f4_gt,Xiaomi POCO F4 GT,XIAOMI POCO F4 GT,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_f5__f5,poco_f5,F5,F5,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_f5__poco_f5,poco_f5,POCO F5,POCO F5,canonical,false,false,alta,Nome canonico.
poco_f5__xiaomi_poco_f5,poco_f5,Xiaomi POCO F5,XIAOMI POCO F5,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
poco_f5_pro__f5_pro,poco_f5_pro,F5 Pro,F5 PRO,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
poco_f5_pro__f5pro,poco_f5_pro,F5Pro,F5PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
poco_f5_pro__poco_f5_pro,poco_f5_pro,POCO F5 Pro,POCO F5 PRO,canonical,false,false,alta,Nome canonico.
