compatibility_key,compatibility_type,group_name,source_model_key,target_model_key,product_category,status,confidence,source_origin,evidence,requires_dry_test,notes
pelicula_g001__realme_c35__samsung_galaxy_a03s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a03s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a13,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a13,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a13_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a13_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a13_5g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a13_5g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a23,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a23,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a23_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a23_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_a70,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_a70,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__realme_c35__samsung_galaxy_m12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,realme_c35,samsung_galaxy_m12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a02,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a02,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a02s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a02s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a03,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a03,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a03_core,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a03_core,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a03s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a03s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a13,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a13,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a13_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a13_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a13_5g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a13_5g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a23,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a23,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a23_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a23_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_a70,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_a70,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__redmi_9a_sport__samsung_galaxy_m12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,redmi_9a_sport,samsung_galaxy_m12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a02s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a02s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a03,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a03,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a03_core,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a03_core,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a03s,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a03s,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a12,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a12,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a13,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a13,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a13_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a13_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a13_5g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a13_5g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a23,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a23,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a23_4g,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a23_4g,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g001__samsung_galaxy_a02__samsung_galaxy_a70,grupo_pelicula,Super grupo A02 / A03 / A12 / A13 / A23 / A70,samsung_galaxy_a02,samsung_galaxy_a70,pelicula_tela,precisa_testar,baixa,Consolidação dos fornecedores enviados + tabelas abertas de mercado,HTML DATA #1; tipo Super grupo cruzado; prioridade Muito alta,true,"Use para busca de balcão: ao digitar A02/A03/A13/G20/G9, mostrar todos. Testar seco: borda/câmera/sensor podem variar por molde. Compatibilidade de pelicula nao prova compatibilidade de capinha."
